Primary Type,Block,Location Description,Domestic,month,day,Period_1,Period_2
3,154,112,0,7,13,0,1
3,13307,103,0,7,13,1,0
3,2109,88,0,7,13,1,0
3,2779,55,0,7,13,0,1
3,1174,122,0,7,13,1,0
2,6339,115,0,7,13,0,1
3,2795,17,0,7,13,0,0
3,759,104,0,7,13,1,0
3,16291,113,0,7,13,0,1
1,7432,115,0,7,13,0,1
2,14346,112,0,7,13,0,1
2,3648,115,0,7,13,0,1
3,19092,100,0,7,13,1,0
3,8020,115,0,7,13,0,0
1,17157,115,0,7,13,0,1
3,785,113,0,7,13,0,1
3,200,55,0,7,13,0,1
3,7333,104,0,7,13,0,1
3,6771,115,0,7,13,1,0
2,7908,115,0,7,13,0,1
3,5747,70,0,7,13,0,1
3,594,55,0,7,13,0,1
2,11449,115,0,7,13,0,1
3,19893,17,1,7,13,0,1
3,1154,19,0,7,13,0,1
2,10987,123,0,7,13,0,0
3,4426,115,0,7,13,0,1
2,2587,123,0,7,13,0,0
3,10637,115,0,7,13,0,1
3,3031,34,0,7,13,0,0
2,1624,112,0,7,13,0,0
2,8461,115,0,7,13,0,0
3,14490,113,0,7,13,0,1
3,6988,103,0,7,13,0,1
2,11685,112,0,7,13,0,0
3,4835,70,0,7,13,0,0
2,7447,103,0,7,13,0,0
3,12221,113,0,7,13,0,0
2,4043,115,0,7,13,0,0
3,10765,52,0,7,13,0,0
3,8827,112,0,7,13,0,0
3,18597,17,0,7,13,1,0
1,3388,115,0,7,13,0,0
3,16309,115,0,7,13,1,0
3,14630,115,0,7,13,0,1
3,18524,115,0,7,13,0,0
1,8732,115,0,7,13,0,0
3,8320,115,0,7,13,0,1
3,2145,123,0,7,13,0,1
1,8732,115,0,7,13,0,1
3,5652,123,0,7,13,0,1
3,10029,115,0,7,13,0,0
3,6353,39,0,7,13,0,1
1,4235,115,0,7,13,0,1
3,16277,103,0,7,13,0,0
3,730,112,0,7,13,0,1
3,12949,115,0,7,13,1,0
1,1023,115,0,7,13,0,0
1,18353,115,0,7,13,0,1
3,10463,100,0,7,13,0,1
3,8055,100,0,7,13,0,1
1,17956,115,0,7,13,0,1
3,4537,123,0,7,13,0,0
1,4507,57,0,7,13,0,0
3,488,115,0,7,13,0,1
3,403,115,0,7,13,0,1
3,19824,76,0,7,13,0,0
3,1208,100,0,7,13,0,1
3,19310,15,0,7,13,0,0
3,6301,17,0,7,13,0,0
3,4145,115,0,7,13,0,1
1,16903,115,0,7,13,0,1
3,6094,115,0,7,13,0,1
1,18192,115,0,7,13,0,1
1,7483,115,0,7,13,0,1
3,16457,100,0,7,13,0,0
3,17893,101,0,7,13,0,1
3,4124,55,0,7,13,1,0
3,4404,115,0,7,13,0,0
3,13061,58,0,7,13,0,1
1,8300,115,0,7,13,0,0
3,862,115,0,7,13,0,1
3,15945,103,0,7,13,0,0
1,5099,123,0,7,13,1,0
3,5855,103,0,7,13,0,1
3,13385,101,0,7,13,0,1
1,17016,115,0,7,13,0,1
3,6245,103,0,7,13,0,0
3,4610,113,0,7,13,0,1
3,19166,123,0,7,13,0,0
3,15606,109,0,7,13,0,1
3,2039,104,0,7,13,0,1
3,17439,100,0,7,13,1,0
3,12345,103,0,7,13,0,0
3,10051,100,0,7,13,0,1
3,20405,115,0,7,13,0,1
3,11086,103,0,7,13,0,1
3,9398,100,0,7,13,1,0
3,19928,100,0,7,13,0,1
3,10478,115,0,7,13,0,1
3,12946,113,0,7,13,1,0
3,17834,115,0,7,13,0,1
3,1588,76,0,7,13,1,0
3,5494,115,0,7,13,0,0
3,916,90,0,7,13,0,1
3,3956,103,0,7,13,1,0
3,6186,102,0,7,13,0,1
3,18019,76,0,7,13,0,0
3,1377,102,0,7,13,0,0
3,19053,88,0,7,13,0,1
3,4017,88,0,7,13,0,1
1,1485,115,0,7,13,0,1
3,2027,13,0,5,5,1,0
3,15809,100,0,4,1,0,0
2,19057,100,0,1,6,0,1
2,2325,69,0,1,14,1,0
2,10028,95,0,1,14,1,0
2,15820,123,0,1,13,1,0
2,2806,112,0,1,15,1,0
2,10275,112,0,1,15,0,1
2,17523,123,0,1,16,0,1
1,13914,93,0,5,7,0,0
3,19613,126,0,6,18,1,0
3,10959,100,0,6,19,0,1
3,5231,113,0,6,17,0,1
1,14316,115,0,7,10,1,0
3,1823,104,0,6,28,0,1
3,9994,17,0,7,1,0,1
3,5190,100,0,7,2,0,0
1,12828,115,0,7,12,0,0
0,8183,115,0,7,13,0,1
0,20748,98,0,7,13,0,0
3,11947,102,0,5,19,0,0
3,14743,88,0,6,17,0,0
1,519,115,0,7,6,0,1
3,6813,17,1,7,9,0,1
3,9541,101,0,7,13,1,0
3,16618,100,0,7,9,0,1
3,17350,58,0,7,13,0,0
3,253,88,0,7,9,0,0
3,16957,101,0,7,12,0,1
3,18238,100,0,7,2,0,1
3,6186,102,0,7,5,1,0
3,10715,100,0,6,30,1,0
3,3234,52,0,7,8,0,0
3,5771,115,0,7,14,1,0
3,11593,17,0,7,13,0,0
3,11731,112,0,8,13,0,1
3,13859,100,0,8,13,0,0
3,594,55,0,8,13,0,1
3,4048,55,0,8,13,0,1
3,4003,70,0,8,13,0,1
3,17973,100,0,7,13,1,0
3,9631,115,0,7,2,0,0
3,8665,57,0,7,4,1,0
3,19715,100,0,7,6,1,0
3,12488,17,0,6,21,0,1
3,6102,115,0,7,12,1,0
3,7006,102,0,7,7,1,0
3,560,104,0,7,12,0,1
3,16707,88,0,7,12,0,0
3,6872,100,0,6,28,1,0
3,15633,115,0,7,13,0,0
3,8091,115,0,7,13,0,1
3,1963,100,0,7,14,0,1
3,9928,41,0,7,12,0,1
1,2765,120,0,7,9,1,0
3,5150,113,0,7,11,1,0
3,13245,112,0,7,14,0,0
3,16791,67,0,7,14,0,0
3,8322,43,0,7,14,0,0
3,9101,17,0,7,14,0,0
3,17335,100,1,7,14,0,0
1,10624,115,0,7,14,0,0
1,3430,100,0,7,14,0,0
3,11460,115,0,7,14,0,0
3,19351,100,1,7,14,0,0
3,13962,115,0,7,14,0,0
3,5273,93,0,7,14,1,0
3,2844,19,0,7,14,0,0
3,1465,115,0,7,14,1,0
3,4544,103,0,7,14,1,0
3,8193,100,0,7,14,0,0
3,8455,112,0,7,14,1,0
3,18182,47,0,7,14,1,0
3,1698,113,0,7,14,1,0
3,3959,17,0,7,14,0,0
3,18061,100,1,7,14,1,0
1,19202,115,0,7,14,0,0
2,15881,112,0,7,14,1,0
3,3211,113,0,7,14,1,0
3,273,113,0,7,14,1,0
3,2751,113,0,7,14,1,0
1,5193,115,0,7,14,1,0
3,3889,113,0,7,14,1,0
2,14981,112,0,7,14,1,0
3,6304,67,0,7,14,1,0
2,2458,0,0,7,14,1,0
3,3684,55,0,7,14,1,0
1,18910,115,0,7,14,1,0
3,20568,100,1,7,14,0,0
1,688,67,0,7,14,1,0
3,331,47,0,7,14,1,0
3,7931,70,0,7,14,1,0
1,15633,103,0,7,14,0,0
3,904,58,0,7,14,1,0
3,17768,103,0,7,14,0,1
2,10744,112,0,7,14,0,1
3,6391,93,0,7,14,0,1
2,2450,15,0,7,14,1,0
3,233,70,0,7,14,1,0
3,10027,15,0,7,14,0,1
2,3031,34,0,7,14,0,1
3,213,11,0,7,14,0,0
3,2511,50,0,7,14,0,0
3,4222,115,0,7,14,0,1
3,8324,17,1,7,14,1,0
3,6959,93,0,7,14,0,1
3,18147,113,0,7,14,0,1
3,20499,93,0,7,14,1,0
3,15892,100,0,7,14,0,1
3,11635,70,0,7,14,0,1
2,8358,112,0,7,14,0,1
3,13609,115,0,7,14,0,1
1,16031,115,0,7,14,1,0
2,4898,101,0,7,14,0,1
3,3376,110,0,7,14,1,0
2,6365,112,0,7,14,0,1
1,8002,115,0,7,14,1,0
3,8404,93,0,7,14,0,1
3,500,102,0,7,14,1,0
3,423,115,0,7,14,0,1
2,13463,112,0,7,14,0,1
3,5026,112,0,7,14,0,1
3,661,104,0,7,14,0,1
2,1611,112,0,7,14,0,1
3,17871,46,0,7,14,0,1
3,643,58,0,7,14,0,1
3,382,104,0,7,14,0,1
3,18655,115,0,7,14,1,0
2,2528,103,0,7,14,0,1
2,6101,93,0,7,14,0,1
3,11965,88,0,7,14,1,0
3,200,55,0,7,14,1,0
2,4281,112,0,7,14,0,1
1,15262,115,0,7,14,1,0
3,8855,70,0,7,14,0,1
1,8367,93,0,7,14,1,0
3,4381,115,0,7,14,0,0
3,17312,118,1,7,14,0,1
3,15569,115,0,7,14,1,0
3,1626,88,0,7,14,0,1
2,11477,112,0,7,14,0,1
3,1004,112,0,7,14,0,1
3,9424,70,0,7,14,0,1
3,17913,55,0,7,14,0,1
3,7314,112,0,7,14,0,1
3,9195,113,0,7,14,0,1
1,4698,15,0,7,14,0,1
2,5353,112,0,7,14,0,1
3,7961,115,0,7,14,0,0
1,14744,100,0,7,14,0,1
1,173,115,0,7,14,0,0
3,10506,115,0,7,14,0,0
2,16512,115,0,7,14,0,1
1,18043,115,0,7,14,1,0
3,3501,113,0,7,14,0,1
3,8224,17,0,7,14,0,1
2,10547,115,0,7,14,0,1
3,18219,115,0,7,14,0,1
3,200,55,0,7,14,0,1
3,2230,93,0,7,14,0,1
3,13492,58,0,7,14,0,1
3,4932,113,0,7,14,0,1
3,233,113,0,7,14,1,0
2,13288,101,0,7,14,0,1
2,14188,112,0,7,14,0,1
3,14861,93,0,7,14,0,1
3,19064,115,0,7,14,0,1
3,10154,19,0,7,14,0,1
2,9550,115,0,7,14,0,1
3,200,55,0,7,14,0,1
2,1342,115,0,7,14,0,1
2,17157,112,0,7,14,0,1
1,20072,115,0,7,14,0,0
3,1711,112,0,7,14,0,1
3,8559,112,0,7,14,0,1
3,10363,93,0,7,14,0,1
2,371,15,0,7,14,0,1
2,266,115,0,7,14,0,1
2,1594,101,0,7,14,0,1
3,117,115,0,7,14,0,1
3,13839,57,0,7,14,0,1
3,4823,115,0,7,14,0,1
3,19240,115,0,7,14,0,0
2,10976,115,0,7,14,0,1
2,11205,112,0,7,14,0,1
3,17873,113,0,7,14,0,0
3,17031,17,0,7,14,0,0
2,20468,115,0,7,14,0,1
3,18805,100,0,7,14,1,0
3,129,104,0,7,14,0,1
3,705,113,0,7,14,0,0
3,20735,100,0,7,14,0,1
2,9830,115,0,7,14,0,0
3,7440,88,0,7,14,0,1
2,17241,115,0,7,14,0,0
3,12462,100,1,7,14,0,0
2,12232,115,0,7,14,0,0
2,15782,67,0,7,14,0,0
2,8844,112,0,7,14,0,0
2,17680,93,0,7,14,0,0
2,13047,115,0,7,14,0,1
3,4460,115,0,7,14,0,1
2,11807,115,0,7,14,0,0
3,18197,67,0,7,14,0,0
3,1018,48,0,7,14,0,0
3,15304,112,0,7,14,1,0
3,10464,115,0,7,14,0,0
3,1388,100,1,7,14,0,1
1,3238,103,0,7,14,0,1
3,117,43,0,7,14,0,0
3,826,74,0,7,14,0,0
1,5522,115,0,7,14,0,0
3,7076,115,0,7,14,0,1
3,14508,115,0,7,14,0,0
3,19381,57,0,7,14,1,0
1,3071,115,0,7,14,0,1
3,19468,115,0,7,14,0,0
3,4153,115,0,7,14,1,0
3,13414,103,0,7,14,0,0
1,13017,103,0,7,14,0,1
3,12900,115,0,7,14,1,0
3,19171,115,0,7,14,0,1
3,5879,103,0,7,14,0,1
3,2389,115,0,7,14,0,1
3,7025,115,0,7,14,0,1
3,9332,102,0,7,14,0,0
3,19708,88,0,7,14,0,1
3,9332,102,0,7,14,0,0
1,12298,115,0,7,14,0,0
1,14750,115,0,7,14,0,0
1,14496,115,0,7,14,0,0
1,4836,115,0,7,14,0,0
1,8462,115,0,7,14,0,0
3,11277,103,0,7,14,0,1
3,2037,102,0,7,14,0,1
1,13004,100,0,7,14,0,1
3,13306,102,0,7,14,0,0
3,20565,123,0,7,14,0,0
3,6443,115,0,7,14,0,1
1,8134,115,0,7,14,0,0
1,15056,115,0,7,14,1,0
3,4872,115,0,7,14,0,0
3,1125,115,0,7,14,1,0
1,9775,115,0,7,14,0,1
1,17708,115,0,7,14,0,0
3,6460,115,0,8,13,0,1
3,11454,47,0,7,14,0,1
3,10379,115,0,7,14,0,0
3,7672,115,0,7,14,0,0
3,1777,113,0,7,14,0,1
3,8168,115,0,7,14,1,0
3,18737,55,0,7,14,0,1
3,12012,113,0,7,14,0,1
1,18341,103,0,7,14,0,1
3,11889,88,0,7,14,1,0
3,224,88,0,7,14,0,1
3,10145,70,0,7,14,0,1
3,399,41,0,7,14,1,0
3,15539,115,0,7,14,0,1
1,1534,115,0,7,14,0,0
1,9082,115,0,7,14,0,0
1,418,93,0,7,14,0,0
3,19758,115,0,7,14,0,1
3,9821,88,0,7,14,0,1
3,3845,115,0,7,14,0,1
3,8878,88,0,7,14,0,0
3,3077,46,0,7,14,0,1
3,4943,115,0,7,14,1,0
3,2748,115,0,7,14,0,1
3,5587,100,0,7,14,0,1
3,1787,43,0,7,14,0,1
3,1683,103,0,7,14,0,1
3,18388,123,0,7,14,0,0
3,574,115,0,7,14,0,0
3,2994,115,0,7,14,0,0
3,4603,91,0,7,14,0,1
1,10379,88,0,7,14,0,1
3,17812,55,0,7,14,1,0
3,4781,112,0,8,13,0,0
3,3381,101,0,7,14,0,1
3,13442,115,0,7,14,0,1
3,1486,115,0,7,14,0,1
1,18661,102,0,7,14,0,1
3,765,110,0,7,14,1,0
3,4532,55,0,7,14,1,0
3,16916,100,1,7,14,1,0
3,4486,104,0,7,14,0,1
3,3079,103,0,7,14,0,0
3,1721,102,0,7,14,1,0
3,8363,100,0,3,28,0,0
3,6436,100,0,7,6,0,1
3,7428,19,0,7,14,0,0
3,4232,23,0,7,14,0,0
3,5336,100,0,7,14,1,0
3,2300,93,0,7,14,0,0
3,20269,115,0,7,14,1,0
3,17918,76,1,7,14,0,0
1,6929,115,0,7,14,1,0
3,19857,5,0,5,30,0,1
3,5487,101,0,6,18,1,0
1,641,115,0,6,1,1,0
3,14912,110,0,7,7,1,0
0,16779,67,0,7,14,0,0
0,9821,115,0,7,14,0,0
3,10410,123,0,8,13,0,0
3,1164,104,0,8,13,1,0
3,379,23,0,8,13,0,0
3,12557,55,0,8,13,0,1
3,14498,115,0,8,13,1,0
3,135,104,0,8,13,0,1
3,379,23,0,8,13,0,0
3,7158,102,0,8,13,0,1
3,11555,93,0,8,13,1,0
3,109,55,0,8,13,0,1
3,9553,115,0,8,13,0,1
3,3077,55,0,8,13,0,1
0,20556,115,0,7,14,0,0
1,8825,115,0,7,15,0,0
3,11873,17,1,7,15,0,0
2,2769,115,0,7,15,0,0
2,14046,115,0,7,15,0,0
2,11769,115,0,7,15,0,0
3,13918,115,0,7,15,0,0
3,18931,102,0,7,15,0,0
3,6986,115,0,7,15,0,0
3,11850,115,0,7,15,0,0
1,9775,15,0,7,15,0,0
3,12697,17,0,7,15,0,0
1,11127,115,0,7,15,0,0
2,7503,15,0,7,15,0,0
3,18465,103,0,7,15,0,0
1,13861,115,0,7,15,0,0
1,18809,115,0,7,15,0,0
3,2010,112,1,7,15,1,0
3,2163,93,0,7,15,0,0
3,10287,42,0,7,15,1,0
3,3610,115,0,7,15,0,0
1,5334,115,0,7,15,0,0
3,2462,115,0,7,15,0,0
3,10302,93,0,7,15,1,0
3,4794,115,0,7,15,1,0
3,171,113,0,7,15,1,0
3,6957,112,0,7,15,1,0
3,4908,58,0,7,15,1,0
3,11915,58,0,7,15,0,1
2,8102,95,0,7,15,1,0
3,4872,115,0,7,15,0,0
3,17350,46,0,7,15,1,0
3,124,113,0,7,15,1,0
3,10257,17,0,7,15,1,0
3,15038,58,0,7,15,1,0
3,2368,115,0,7,15,1,0
2,9501,93,0,7,15,1,0
3,8554,115,0,7,15,1,0
3,12863,124,0,7,15,1,0
3,9588,19,0,7,15,1,0
3,3858,102,0,7,15,1,0
2,3665,112,0,7,15,1,0
3,1032,70,0,7,15,1,0
2,15881,112,0,7,15,1,0
3,6962,55,0,7,15,1,0
2,13510,115,0,7,15,1,0
3,10424,115,0,7,15,1,0
3,14891,115,0,7,15,1,0
3,1310,49,0,7,15,1,0
1,12277,15,0,7,15,1,0
3,14050,113,0,7,15,1,0
3,7586,112,0,7,15,1,0
3,13857,103,0,7,15,1,0
3,14256,103,0,7,15,1,0
2,9327,112,0,7,15,0,1
3,13642,55,0,7,15,1,0
3,10142,104,0,7,15,1,0
3,6473,17,0,7,15,0,1
3,2135,117,0,7,15,0,0
3,1195,70,0,7,15,1,0
1,18452,67,0,7,15,1,0
3,1147,70,0,7,15,0,1
3,12957,113,0,7,15,0,1
3,12850,52,0,7,15,0,1
1,3117,115,0,7,15,0,0
3,124,55,0,7,15,1,0
2,13463,112,0,7,15,1,0
3,16127,17,0,7,15,1,0
2,14838,112,0,7,15,0,1
3,421,104,0,7,15,0,1
3,647,100,0,7,15,0,0
3,7931,55,0,7,15,0,1
3,5431,17,0,7,15,0,1
3,17405,113,0,7,15,0,1
3,15600,115,0,7,15,1,0
3,15304,112,0,7,15,0,0
3,2779,55,0,7,15,0,1
3,275,104,0,7,15,0,1
3,594,52,0,7,15,1,0
3,16525,88,0,7,15,0,1
2,15437,115,0,7,15,0,1
3,17240,17,0,7,15,0,1
2,8507,115,0,7,15,0,1
2,2183,103,0,7,15,0,1
3,16150,17,1,7,15,0,1
2,14981,103,0,7,15,0,1
3,3995,100,0,7,15,1,0
3,123,104,0,7,15,0,1
3,9524,112,0,7,15,0,1
3,1546,80,0,7,15,0,0
3,10440,100,0,7,15,0,1
3,4664,115,0,7,15,1,0
3,14707,126,0,7,15,0,1
3,9052,42,0,7,15,1,0
3,4503,115,0,7,15,0,1
3,6541,70,0,7,15,0,1
3,7812,70,0,7,15,0,1
3,14047,115,1,7,15,0,1
3,20935,90,0,7,15,1,0
2,272,112,0,7,15,0,1
2,11658,115,0,7,15,0,1
3,12042,115,0,7,15,1,0
3,4451,50,1,7,15,0,1
3,2636,115,0,7,15,0,1
3,1168,91,0,7,15,1,0
2,18738,115,0,7,15,0,1
3,16791,67,0,7,15,0,1
3,3989,112,0,7,15,0,1
3,14041,70,0,7,15,0,1
3,13713,100,0,7,15,0,1
3,7812,55,0,7,15,0,1
2,14878,115,0,7,15,0,1
3,4792,101,0,7,15,0,1
2,11466,115,0,7,15,0,1
2,11482,15,0,7,15,0,1
3,7465,100,0,7,15,0,0
3,12125,113,0,7,15,0,1
3,2433,112,1,7,15,0,1
3,14981,115,0,7,15,1,0
3,18309,115,0,7,15,0,1
2,2494,112,0,7,15,0,0
2,18030,112,0,7,15,0,1
3,12260,115,1,7,15,0,1
2,13068,0,0,7,15,0,0
3,5169,115,0,7,15,0,1
3,1316,115,0,7,15,0,0
2,650,115,0,7,15,0,0
3,5425,74,0,7,15,0,0
3,2581,100,0,7,15,0,1
2,13344,15,0,7,15,0,0
3,5861,115,0,7,15,0,1
3,857,112,0,7,15,0,1
2,2383,115,0,7,15,0,0
3,1483,100,0,7,15,0,1
2,18296,112,0,7,15,0,0
2,12574,115,0,7,15,0,0
2,2125,115,0,7,15,0,0
3,845,115,0,7,15,0,1
3,5787,115,0,7,15,0,0
3,10314,23,0,7,15,0,0
1,12559,115,0,7,15,0,0
1,14122,120,0,7,15,0,0
3,1163,93,0,7,15,0,1
3,6111,104,0,7,15,0,1
3,4874,47,0,7,15,0,1
3,11295,115,0,7,15,1,0
1,12150,115,0,7,15,1,0
1,5460,115,0,7,15,0,1
3,11873,100,0,7,15,0,0
1,5919,115,0,7,15,0,0
3,10561,123,0,7,15,0,1
1,1572,115,0,7,15,0,1
3,2071,103,0,7,15,0,0
3,68,113,0,7,15,1,0
3,1061,42,0,7,15,0,1
3,14493,101,0,7,15,0,1
3,11841,17,0,7,15,1,0
3,1585,104,0,7,15,0,0
3,4208,115,0,7,15,0,0
1,16520,115,0,7,15,0,0
3,7430,104,0,7,15,0,1
3,16273,123,0,7,15,0,0
3,6581,115,0,7,15,0,1
3,6906,123,0,7,15,0,0
1,10643,115,0,7,15,0,0
1,19377,115,0,7,15,0,0
3,4713,88,0,7,15,0,1
3,517,76,0,7,15,0,1
1,3918,115,0,7,15,0,1
3,4474,115,0,7,15,0,1
3,11042,100,0,7,15,0,1
3,12956,115,0,7,15,0,0
1,7496,115,0,7,15,0,1
3,2950,114,0,7,15,0,0
3,14088,115,0,7,15,0,1
3,11656,115,0,7,15,0,0
3,3306,115,0,7,15,0,0
3,14686,50,0,7,15,1,0
3,1754,115,0,7,15,0,1
3,9001,100,0,7,15,0,1
3,4293,93,0,7,15,0,1
1,12193,15,0,7,15,0,1
3,5158,91,0,7,15,0,0
3,4947,123,0,7,15,0,0
1,11543,115,0,7,15,0,0
3,7379,101,0,7,15,0,0
1,20432,115,0,7,15,0,0
1,880,115,1,7,15,0,1
1,17930,115,0,7,15,0,0
1,10910,115,0,7,15,0,1
3,8509,113,0,7,15,0,1
1,13144,115,0,7,15,1,0
3,14850,93,0,7,15,0,0
3,5190,123,0,7,15,0,0
1,6874,115,0,7,15,0,1
3,13903,118,0,7,15,0,0
3,11114,115,0,7,15,0,1
3,8606,112,0,7,15,0,0
3,3984,80,0,7,15,0,0
3,140,112,0,7,15,0,0
3,17733,17,0,7,15,1,0
3,12922,88,0,7,15,0,0
3,9690,115,0,7,15,1,0
3,1725,93,0,7,15,0,0
3,5605,115,0,7,15,0,1
3,16073,100,0,7,15,0,1
3,9313,17,0,7,15,0,1
3,390,104,0,7,15,0,1
3,8071,55,0,7,15,0,1
3,560,104,0,7,15,0,1
3,2732,42,0,7,15,0,1
1,6124,115,0,7,15,0,1
3,11645,88,0,7,15,0,1
3,14567,115,0,7,15,0,1
3,1874,115,0,7,15,0,0
3,904,88,0,7,15,1,0
1,1831,115,0,7,15,0,1
3,1575,93,0,7,15,0,1
3,2026,17,0,7,15,0,1
1,1317,103,0,7,15,0,1
3,2951,104,0,7,15,0,1
3,1851,104,0,7,15,0,1
3,491,17,0,7,15,0,0
3,8303,101,0,7,15,0,1
3,3827,55,0,7,15,1,0
1,9516,115,0,8,13,0,1
3,3815,17,0,7,15,1,0
3,6366,100,0,7,15,0,1
3,594,58,0,7,15,0,1
3,129,49,0,7,15,1,0
3,3590,88,0,7,15,0,1
3,2295,124,0,7,15,1,0
3,18572,103,0,7,15,0,0
3,16986,100,0,7,15,0,0
3,12969,100,0,7,15,0,1
3,2321,80,0,7,15,0,1
3,11114,115,0,7,15,0,1
3,2434,53,0,7,15,0,1
3,11899,70,0,7,15,1,0
3,2428,115,0,7,15,0,0
3,497,17,0,7,15,0,1
3,1997,101,0,7,15,1,0
3,610,100,0,7,15,0,1
3,11930,115,0,7,15,0,0
3,15881,112,0,8,13,0,1
3,19146,43,0,8,13,0,1
3,20837,100,0,8,13,0,1
3,10292,114,0,7,15,0,0
3,7476,88,0,7,13,0,1
3,3493,114,0,6,17,0,1
3,8499,22,0,6,5,1,0
0,2197,21,0,7,15,0,1
3,2026,17,0,7,13,1,0
3,2027,3,0,5,14,0,0
2,2480,103,0,1,2,1,0
2,11662,115,0,1,3,0,1
2,11685,112,0,1,3,0,1
2,10977,112,0,1,3,0,1
2,11446,123,0,1,3,0,0
2,650,115,0,1,3,0,0
2,5001,115,0,1,12,1,0
2,16332,112,0,1,19,1,0
2,14519,112,0,1,15,0,1
2,17223,123,0,1,16,1,0
2,14509,104,0,1,15,0,1
2,13637,123,0,1,15,0,1
2,11658,112,0,1,14,0,1
2,13507,112,0,7,16,0,0
2,15063,115,0,7,16,0,0
2,9150,100,0,1,19,1,0
2,4924,112,0,7,16,0,0
2,8412,115,0,7,16,0,0
2,12067,115,0,7,16,0,0
2,17741,115,0,7,16,0,0
2,11823,123,0,1,13,1,0
2,17968,100,0,1,19,0,1
2,5328,115,0,1,22,1,0
2,12674,17,0,1,7,0,1
2,15156,14,0,1,13,0,1
2,23,100,0,1,21,0,1
2,16777,100,0,1,21,0,1
3,131,113,0,6,26,0,0
2,1363,74,0,7,13,1,0
1,15418,115,0,7,14,0,1
3,6576,112,0,7,15,1,0
3,1522,17,1,7,16,0,0
3,17768,100,1,7,16,0,0
3,20388,100,0,7,16,0,0
3,328,115,0,7,16,0,0
1,4903,100,0,7,16,0,0
3,7695,115,0,7,16,0,0
1,5001,115,0,7,16,0,0
3,3658,115,0,7,16,1,0
1,19184,115,0,7,16,0,0
3,10515,115,0,7,16,1,0
3,5587,100,0,7,16,1,0
3,3901,115,0,7,16,1,0
3,4425,88,0,8,13,1,0
3,7815,55,0,7,16,1,0
3,20124,112,0,7,16,1,0
1,1072,115,0,7,16,0,0
2,11449,120,0,7,16,1,0
1,10865,100,0,7,16,0,0
3,14561,100,0,7,16,1,0
3,8539,115,0,7,16,1,0
3,1847,103,0,7,16,0,0
3,19238,115,0,7,16,1,0
3,3867,101,0,7,16,1,0
1,12069,115,0,7,16,1,0
3,6226,103,0,7,16,0,0
3,3795,17,0,7,16,0,0
2,563,112,0,7,16,1,0
3,9144,115,0,7,16,1,0
1,6978,115,0,7,16,0,0
3,15382,115,0,7,16,0,0
1,3591,115,0,7,16,0,0
3,1817,112,1,7,16,1,0
3,3693,112,0,7,16,1,0
1,16345,17,1,7,16,1,0
3,594,55,0,7,16,1,0
3,8985,115,0,7,16,1,0
3,9222,112,0,7,16,1,0
3,15887,115,0,7,16,1,0
3,13215,100,0,7,16,0,0
3,823,112,0,7,16,1,0
3,12852,113,0,7,16,1,0
3,16878,115,0,7,16,0,0
3,3596,115,0,7,16,0,1
2,4716,115,0,7,16,0,1
2,15825,17,0,7,16,0,1
3,1213,115,0,7,16,0,0
3,4425,112,0,7,16,0,1
3,15365,88,0,7,16,1,0
3,4835,113,0,7,16,0,1
2,725,112,0,7,16,0,1
2,17629,112,0,7,16,0,1
3,17913,93,0,7,16,1,0
3,6391,104,0,7,16,0,1
1,13264,115,0,7,16,1,0
2,3928,115,0,7,16,0,1
3,1351,113,0,7,16,0,1
3,3038,17,0,7,16,0,1
3,17585,112,0,7,16,1,0
1,17282,115,0,7,16,0,0
3,5589,115,0,7,16,0,1
3,10584,115,0,7,16,0,1
3,7523,123,0,7,16,0,1
3,643,43,0,7,16,0,1
3,224,113,0,7,16,0,1
3,745,76,0,7,16,0,1
3,1851,104,0,7,16,0,1
3,18737,113,0,7,16,0,1
3,9424,113,0,7,16,0,1
3,1561,104,0,7,16,0,1
3,10142,113,0,7,16,0,1
3,12832,55,0,7,16,0,1
3,3655,112,0,7,16,1,0
2,10744,0,0,7,16,0,1
3,661,115,0,7,16,0,1
3,140,104,0,7,16,0,1
1,4708,115,0,7,16,0,1
3,16071,115,0,7,16,0,1
3,18275,115,0,7,16,1,0
1,18058,120,0,7,16,0,1
3,3234,49,0,7,16,0,1
3,1495,104,0,7,16,0,1
3,109,55,0,7,16,0,1
3,16291,47,0,7,16,0,1
3,17913,55,0,7,16,0,1
3,731,112,0,7,16,0,1
2,14407,112,0,7,16,0,1
3,1088,93,0,7,16,0,1
3,2321,80,0,7,16,0,1
3,8739,115,0,7,16,1,0
3,594,55,0,7,16,0,1
3,4953,23,0,7,16,0,1
3,13447,115,0,7,16,0,0
3,12146,100,1,7,16,0,1
3,6479,123,0,7,16,0,1
3,841,91,0,7,16,0,1
2,2490,112,0,7,16,0,1
3,19296,115,0,7,16,0,1
3,1715,101,0,7,16,0,1
2,8791,112,0,7,16,0,1
3,233,70,0,7,16,0,1
2,2494,115,0,7,16,0,1
3,12832,55,0,7,16,0,1
3,11901,112,0,7,16,1,0
1,20560,115,0,7,16,0,0
2,1308,112,0,7,16,0,1
2,15546,15,0,7,16,0,0
3,11658,115,0,7,16,0,1
3,17913,55,0,7,16,0,1
3,19034,91,0,7,16,0,1
1,18606,115,0,7,16,0,1
3,3989,112,0,7,16,0,0
3,18571,112,0,7,16,0,0
1,15147,67,0,7,16,0,1
