Primary Type,Block,Domestic
2,12651,False
2,437,False
2,12689,False
0,21968,False
2,884,False
2,7209,False
2,6677,False
2,6086,False
2,14697,False
2,2849,False
0,19932,False
1,9373,False
1,14684,True
2,12690,False
0,20766,False
1,19903,True
2,11989,False
1,14790,False
1,14631,True
1,13784,True
1,22149,True
1,19935,False
1,11145,False
1,23018,True
2,1114,False
0,2009,True
2,4470,False
1,6622,True
0,2645,False
1,13773,True
1,21630,True
0,19652,False
1,3272,False
1,21398,True
1,965,True
1,15698,False
1,3530,False
2,8402,False
0,654,False
0,18250,False
2,4834,False
1,18487,False
2,15265,False
1,3448,True
2,10290,False
1,7808,False
0,15412,False
1,15565,True
2,22101,False
2,7518,False
0,13807,False
0,12890,True
2,1225,False
1,4989,True
2,14094,False
0,18051,True
0,14916,False
1,18533,True
1,13669,False
2,15983,False
0,17812,False
2,17886,False
1,20033,True
1,10113,False
0,10514,True
2,14966,False
1,2727,False
2,8127,False
1,19005,True
2,7562,False
1,17191,False
2,289,False
0,11003,False
0,4509,False
1,22138,False
2,21792,False
1,21972,True
0,5237,False
2,7162,False
0,2709,False
1,12492,True
2,6623,False
1,4981,False
2,9006,False
2,7289,False
1,12616,True
2,12509,False
0,16654,True
2,4559,False
2,2200,False
2,198,False
0,19188,False
0,8981,True
2,209,False
1,12876,True
1,18637,False
2,5189,False
2,7087,False
0,18188,False
1,5758,True
1,453,True
1,16455,False
0,18873,False
2,10160,False
1,6758,True
2,14531,False
2,3792,False
1,18085,False
1,2383,False
2,20622,False
1,23077,False
1,20740,False
1,8463,False
2,4920,False
2,16805,False
2,19885,False
0,1207,False
1,9131,False
2,20522,False
2,20679,False
2,16002,False
0,7361,False
0,5061,False
1,16471,False
2,611,False
1,2383,False
2,985,False
1,1754,False
1,8212,False
0,9855,False
2,9543,False
0,17354,False
2,3085,False
1,1053,False
1,8463,False
2,629,False
2,755,False
1,5412,False
1,4378,True
2,6761,False
2,12792,False
2,12792,False
1,11040,False
1,16462,True
2,7297,False
2,1869,False
1,15132,False
2,9750,False
1,11145,False
1,19017,True
1,19406,False
2,18533,False
2,14093,False
1,8819,False
1,13607,True
2,2246,False
2,15058,False
2,1157,False
2,16201,False
2,4143,False
0,5942,False
2,20740,False
2,18470,True
1,15106,False
0,22910,True
0,22627,False
2,21686,False
0,21915,False
1,13317,True
1,16045,True
0,8823,False
1,18767,False
1,2825,True
0,15575,False
1,4085,False
1,10973,True
2,7927,False
1,19100,False
1,10070,True
2,22310,False
2,9111,False
2,755,False
2,20416,False
2,17793,False
1,17981,False
0,22753,False
1,17675,False
1,15104,False
1,19577,False
1,21320,True
2,17403,False
2,3449,False
0,14962,False
1,2464,True
2,8438,False
1,19992,True
2,16593,False
2,19631,False
2,7387,False
2,15293,False
1,3135,True
1,12783,True
2,174,False
0,6126,False
2,1096,False
2,19977,False
2,11705,False
0,8054,False
2,20850,False
1,10068,True
1,1027,True
2,1700,False
2,1157,False
0,2568,False
1,4090,True
1,21409,True
1,11678,True
1,10929,True
1,5369,True
0,15869,True
2,4165,False
1,19542,True
1,1385,False
1,7660,True
1,19470,True
0,15005,False
1,14137,True
2,18081,False
0,63,True
0,13759,False
0,21328,False
1,14483,False
2,12756,False
2,1157,False
2,7735,False
1,6979,False
2,5386,False
2,6566,False
2,18994,False
2,6413,False
1,21325,True
0,5599,False
2,1157,False
2,13241,False
2,4165,False
2,16586,False
2,7615,False
2,13243,False
0,10514,False
1,1189,False
0,5480,False
2,2015,False
1,7716,False
2,5851,False
2,9132,False
1,9294,False
1,8231,False
2,8827,False
2,16544,False
1,18172,False
2,7474,False
0,20313,False
1,14743,False
0,15335,False
0,937,False
2,18063,False
2,21783,False
2,7904,False
2,4178,False
2,6346,False
2,1157,False
2,20915,False
1,7501,True
2,8635,False
0,884,False
2,20105,False
1,1858,False
1,532,False
2,11542,False
2,2330,False
2,2041,False
0,3475,False
2,17996,False
2,13944,False
0,11293,False
1,20116,False
0,5353,False
2,9569,True
2,20227,False
1,14182,False
2,438,False
1,10379,False
2,4834,False
2,6045,False
2,15000,False
2,13611,False
2,1038,False
2,2368,False
1,14743,False
2,3032,False
2,3588,False
2,3060,False
2,19845,False
1,12292,True
1,4813,False
2,14791,False
2,19233,False
2,14207,False
2,13660,False
0,902,False
2,13314,False
2,127,False
2,5137,False
1,8732,False
2,6312,False
2,6453,False
2,615,False
1,9234,True
1,13061,True
1,22483,True
2,13202,False
0,10615,False
1,20358,True
2,8477,False
1,19634,True
1,7866,True
0,22791,False
2,8477,False
1,17905,False
1,22439,True
0,5467,True
1,6240,True
1,22857,True
1,19314,True
2,3028,False
1,22536,True
0,10588,False
1,16629,False
1,15647,True
0,20915,False
2,17373,True
1,4553,False
1,21152,True
1,19334,True
2,12168,False
2,18582,False
2,5661,False
2,13854,False
1,4717,True
0,20915,False
0,648,True
1,8893,True
0,1283,True
2,14541,False
0,8541,True
1,7660,True
1,19200,True
0,13983,False
1,21345,True
0,20258,True
1,21613,True
1,22882,True
1,11682,False
1,1201,False
1,18497,False
1,21952,False
2,1331,False
2,9731,False
2,7123,False
1,18740,False
0,20642,False
1,10875,False
1,23015,True
1,15394,False
1,18393,True
2,1249,False
1,3008,True
1,4178,False
1,23077,True
1,14943,False
1,2665,False
0,10069,False
1,14645,True
0,5971,False
0,11197,False
1,14923,True
0,21882,False
1,476,True
1,21766,True
1,6939,True
2,2457,False
2,584,False
1,4487,False
0,3203,False
2,11294,False
0,13368,False
2,11204,False
1,2647,True
1,22561,True
2,4146,False
2,11911,False
2,1409,False
1,7082,False
2,13112,False
2,12494,False
2,17772,False
0,8731,True
2,22116,False
2,2079,False
2,287,False
2,139,False
0,198,False
1,1484,False
1,17242,True
2,2210,False
2,18273,False
2,391,False
2,10621,False
2,1291,False
1,20352,False
2,3634,False
2,8175,False
2,4608,False
1,2003,True
2,2601,False
1,18730,True
1,9762,True
2,18109,False
1,10264,False
1,9739,True
0,5780,False
0,10638,False
1,7067,False
2,20253,False
2,408,False
1,18878,True
2,4466,False
1,9930,False
1,9235,False
1,18013,True
0,11708,False
0,11716,False
1,4932,True
0,3938,False
2,711,False
1,7256,True
0,9894,False
2,19631,False
2,11192,False
1,13970,True
2,15629,False
1,14010,False
0,18436,True
2,7724,False
1,13258,True
1,14451,False
2,18785,False
2,134,False
1,20013,True
1,18364,True
0,102,True
1,19860,True
1,4948,True
2,3016,False
1,18861,False
2,4143,False
0,18360,True
1,10497,False
1,14003,False
1,10387,False
2,10342,False
2,13775,False
2,10274,False
0,250,False
2,12261,False
2,12239,False
2,8477,False
0,2265,False
1,13920,True
1,7728,False
1,9254,True
1,22723,False
1,18851,True
1,11279,False
0,4947,True
1,680,False
2,13798,False
1,19750,True
0,20839,False
1,15,True
1,4543,True
2,15118,False
0,16257,False
2,12888,False
0,13098,False
2,443,False
1,13324,False
1,8701,True
1,8538,False
1,18765,False
0,15630,True
1,20055,False
1,6847,False
1,15969,True
1,5780,False
0,10382,True
1,3944,True
1,20962,True
1,13777,True
1,2684,True
1,2965,False
0,20748,False
2,4639,False
1,4901,False
2,8477,False
1,9305,True
1,13213,True
2,8477,False
1,18816,True
2,20155,True
1,4405,True
2,8015,False
1,12225,False
2,7109,False
1,18710,False
1,19611,True
2,100,True
2,11748,False
2,7141,False
1,5341,False
1,18360,True
1,3635,False
1,170,True
2,7640,False
1,4742,False
2,13630,False
2,9742,False
2,9417,False
2,19848,True
2,700,False
1,4958,True
1,1639,True
0,20235,True
2,15491,False
2,3980,True
1,12792,False
1,1480,True
1,20812,True
1,4557,False
2,13449,False
1,111,True
2,9873,False
2,13449,False
2,10713,False
1,21934,False
1,21130,False
2,22182,False
1,2071,False
0,4588,False
2,16479,False
2,9866,False
1,1030,True
1,1326,True
2,5667,False
2,8045,False
1,7914,False
1,21208,False
1,16156,True
1,11370,False
0,10159,False
1,17039,True
2,17297,False
2,5092,False
1,19881,True
1,16146,False
2,19165,False
2,4790,False
2,4214,False
2,21523,False
2,10055,False
2,620,False
1,14945,False
1,19468,True
2,11851,False
2,2837,False
0,20036,True
1,9316,False
2,222,False
1,16551,True
2,21282,False
1,13058,True
1,5135,False
0,14093,True
2,3192,False
2,3935,False
2,14250,False
2,8591,False
0,5827,False
1,16702,True
1,16539,True
1,9245,True
1,15325,False
2,3173,False
2,1847,False
1,9736,False
1,16548,False
0,6742,False
1,8299,True
0,5823,False
1,778,False
1,22263,False
0,18165,False
2,387,False
2,8932,False
1,8826,False
2,14589,False
2,2832,False
2,20405,False
1,18636,True
0,340,False
2,14963,False
1,20462,True
1,5448,True
1,10339,True
2,11185,False
2,3415,True
2,1409,False
2,629,False
1,20003,True
2,2320,False
0,4076,False
2,1270,False
2,7837,False
0,14943,False
0,11204,False
1,4072,True
1,14155,True
0,2185,False
0,2185,False
1,7185,False
2,11191,False
1,22123,False
0,22537,False
0,4019,False
2,16527,False
0,6128,False
1,3036,True
0,979,False
2,4244,False
1,14503,True
2,447,False
1,5937,True
0,4829,False
1,13747,True
2,9656,False
2,19050,False
2,14610,False
0,6481,True
0,15106,False
0,3043,False
1,13079,True
1,20518,True
2,4382,True
2,4896,False
1,9558,True
2,2164,False
0,7912,False
2,196,True
0,21219,False
2,6545,False
2,22110,False
2,9538,False
1,14239,False
2,909,False
1,20379,False
2,14420,False
1,21130,False
1,1316,True
1,1150,False
0,12289,False
2,2620,False
1,10392,False
2,6085,False
0,5933,False
2,8635,False
2,3596,False
2,13538,False
2,9278,False
2,17351,False
1,3474,True
1,4091,True
1,20342,True
2,20044,False
1,7581,False
1,822,False
1,1508,False
1,1008,False
1,988,False
1,2305,False
1,17383,True
1,8594,True
1,12622,True
0,21714,False
0,2558,True
2,8413,True
2,18589,True
1,14342,True
0,19547,False
0,10638,True
2,12928,False
1,20359,True
2,10424,False
1,19192,True
1,8309,True
1,20890,False
1,18266,True
2,1765,False
2,18221,False
2,22229,False
2,11197,False
2,16182,False
2,20705,True
2,12792,False
2,8127,False
2,4261,False
2,19326,False
1,14576,True
2,14515,False
2,18272,False
0,13784,False
0,2353,False
2,13833,False
2,1145,False
2,9431,False
1,14565,False
0,18629,False
1,19781,True
1,13643,False
2,3994,False
1,19128,False
1,10056,False
2,3994,False
1,6337,True
1,10113,True
1,9829,True
1,8656,True
2,18326,False
1,13115,False
2,17538,False
2,564,True
0,2465,False
1,6713,True
2,15160,False
0,686,False
0,10113,False
1,4965,False
1,16834,True
2,3802,False
2,22309,False
2,5621,False
2,2837,False
2,16325,False
0,620,False
1,11101,False
2,20881,False
2,18051,True
2,16780,False
0,18213,False
0,22868,True
1,18880,True
2,18180,True
0,19216,True
1,770,False
1,13917,True
1,21274,True
2,1520,False
2,19100,False
2,20612,False
1,5239,True
2,5286,False
2,3994,False
2,8482,False
2,7597,False
2,4733,False
1,10629,False
0,21130,False
1,20301,False
1,22910,True
1,19663,False
1,9704,False
1,20918,True
1,100,False
2,20632,False
0,3298,False
2,119,False
1,11528,False
1,17601,False
0,7185,False
2,19522,False
1,14385,False
1,7185,False
2,19361,False
2,696,False
2,22264,False
2,18060,False
0,7049,False
1,16055,True
2,3843,False
2,1724,False
2,3306,False
2,19081,False
0,328,True
2,2671,False
2,12676,False
0,6983,False
2,752,False
2,15293,False
2,11851,False
0,15389,False
0,6902,False
0,16681,False
1,21756,False
2,14118,False
1,16164,True
2,18851,False
1,8142,False
2,16921,False
2,4284,False
0,7472,False
2,3603,False
2,6220,False
2,13379,False
0,10670,False
2,19074,False
2,18732,False
1,8951,True
1,7674,False
1,8262,True
2,5222,False
1,3663,True
2,22657,True
2,9996,False
0,4929,True
2,144,False
2,2699,False
1,2209,False
0,3644,False
2,129,False
2,4834,False
0,13589,True
2,2671,False
1,20953,False
1,8413,False
1,2911,True
0,15238,False
1,5694,True
2,9619,False
1,19932,False
2,2498,False
2,19788,False
2,4630,False
2,7097,False
1,10240,True
1,10255,True
2,14486,False
2,4465,False
2,3085,False
0,11212,False
2,696,False
0,566,False
2,434,False
0,8663,False
0,5341,False
2,13990,False
1,3168,False
2,5937,False
1,12724,True
2,13809,False
1,17234,False
2,2500,False
2,3016,False
2,19500,False
2,8477,False
1,12225,True
1,3296,True
1,20219,False
1,12659,False
1,17816,True
2,629,False
1,19989,True
0,659,False
1,12861,True
1,20382,False
0,3718,False
2,11021,False
2,1242,False
1,12777,False
2,12974,False
2,12676,False
1,19700,True
0,22732,False
0,11947,False
0,773,True
1,10570,True
1,3128,True
1,13716,True
2,18851,False
0,12251,False
1,22795,False
2,4799,False
0,19075,False
2,19094,False
2,3016,False
2,14097,False
2,4847,False
2,818,False
2,10426,False
1,10060,False
1,11129,True
2,5852,False
2,10426,False
2,18109,False
1,19989,True
1,18602,True
1,5291,False
2,10875,False
1,22585,True
1,14541,True
1,18871,False
2,20246,False
0,15800,False
0,13750,False
2,4446,False
1,23095,True
1,19993,True
2,5797,False
2,4989,False
2,1707,False
1,22,True
1,17460,False
2,9104,False
1,14517,True
1,13577,False
0,723,True
2,4828,False
1,15000,False
2,19004,True
2,10986,False
2,18330,False
1,3313,False
1,7475,False
2,20340,False
2,19078,False
2,5876,False
1,8831,False
1,10260,False
2,3542,False
2,9791,False
2,12363,False
2,682,False
2,21195,True
2,17665,False
2,5520,False
2,12691,False
2,5842,False
2,1411,False
2,14251,False
1,11557,True
2,10789,False
1,5498,False
2,15731,False
2,6376,False
2,17809,False
1,22107,True
1,6254,False
2,10113,False
1,1001,False
2,20227,False
2,9749,False
2,21119,False
2,7728,False
1,18581,False
1,4746,False
2,1041,False
2,209,False
2,543,False
2,8005,False
2,2987,False
2,16834,True
2,14518,False
2,13464,False
2,9425,False
1,1980,False
1,18508,True
2,3994,False
2,17446,False
2,14517,False
2,12477,False
1,1333,True
2,4029,False
2,21922,False
2,696,False
2,20330,False
2,14226,False
1,10833,False
2,4938,False
1,20894,False
2,16887,False
2,22734,False
2,14442,False
2,6649,False
2,567,False
1,20462,True
2,3528,False
1,8054,False
2,7478,False
0,1101,False
2,4564,False
0,9565,False
2,8995,False
2,12218,False
1,22,False
1,9867,False
1,13397,True
2,7642,False
2,19629,False
2,11688,False
1,11428,False
2,4228,False
1,20076,True
1,18605,False
2,15005,False
1,22891,False
2,13568,False
2,13263,False
1,17482,False
1,9321,False
0,5777,True
2,20048,False
0,531,False
1,4955,True
2,17601,False
1,19807,True
1,18773,True
2,19021,False
2,8208,False
2,12227,False
0,17689,False
1,16360,False
2,6491,False
1,8101,False
0,2808,False
1,16164,True
1,19534,True
1,5761,True
1,10294,True
0,17734,False
2,14335,False
2,12369,False
2,5353,False
1,20464,True
0,22363,False
2,1697,False
1,4195,False
1,21592,False
1,19700,False
2,15265,False
2,119,False
1,10260,False
1,12670,True
1,22186,True
1,5369,False
1,16996,True
2,14289,False
1,307,False
1,22787,True
2,20247,False
1,2015,False
2,3383,False
2,17127,False
2,6220,False
1,6380,True
1,15818,True
0,16237,True
2,6871,False
0,13238,False
2,20914,False
2,17800,False
1,21788,False
2,13293,False
2,13660,False
2,9460,False
1,8938,False
1,4284,True
2,17460,False
1,3028,True
1,5800,True
2,3358,False
1,19253,False
0,2915,False
2,3511,False
2,11976,False
1,5935,True
2,14475,False
0,12494,False
0,13186,False
2,15182,False
0,8361,False
2,21489,False
1,19300,False
2,688,True
1,9166,False
1,15670,True
0,453,False
2,11494,False
0,2457,False
2,17696,False
1,14541,False
1,13868,False
1,2658,False
2,793,False
2,22310,False
2,15145,False
0,402,False
2,21885,False
1,12621,True
2,2682,False
2,2682,False
2,4230,False
1,4702,True
2,289,False
2,5843,False
2,12950,False
1,4700,False
2,565,False
1,9948,False
2,18661,False
0,6090,False
1,2815,True
2,11120,False
2,11217,False
0,18013,False
1,10513,False
0,13078,False
1,17460,False
1,19299,False
1,19819,True
2,14318,False
2,629,False
0,752,False
2,2925,False
1,4700,False
0,2067,False
1,20408,False
2,5797,False
2,169,False
2,1130,False
1,5017,False
2,19631,False
2,269,False
0,7155,False
2,1647,False
2,14704,False
1,3243,False
2,3916,False
0,837,False
1,387,False
1,2976,True
1,16780,True
2,5406,False
2,17816,False
0,4261,False
2,20534,False
2,449,False
2,3016,False
2,1212,False
2,20368,False
1,22119,False
2,1041,False
2,545,False
2,20039,False
1,20708,True
2,12336,False
1,21400,False
1,17640,False
0,11322,False
1,6603,True
1,18652,False
0,17408,True
0,19453,True
2,12196,False
2,16928,False
2,4834,False
2,5076,False
1,13986,False
2,15293,False
1,19058,False
1,5623,True
1,13633,False
2,5852,False
2,17987,False
1,20219,True
1,7854,True
2,3056,False
1,893,False
1,16578,False
1,16089,True
0,14436,False
2,20293,False
2,12336,False
1,3740,True
2,15071,False
1,6827,True
2,17538,False
1,11864,False
2,17816,False
1,16618,True
2,13978,False
1,17501,True
1,7075,False
1,18155,False
1,4962,True
0,8312,True
1,13859,False
1,9584,False
0,2731,False
2,7129,False
1,10053,False
2,3539,False
2,10116,True
1,19158,False
1,19739,False
1,18633,False
2,20534,False
2,12676,False
1,843,False
1,9234,False
1,9552,True
0,12709,True
2,629,False
1,8087,True
2,2500,False
2,2720,False
1,2512,True
2,15493,False
1,14010,False
2,10240,False
1,13736,True
1,14109,False
1,16169,False
1,18611,True
2,524,False
2,629,False
2,8730,False
2,13289,False
2,629,False
2,4996,False
1,14063,False
2,2828,False
1,11014,True
1,22828,True
1,11476,True
1,14063,False
1,14371,True
2,18869,True
0,4385,True
2,11218,False
2,420,False
1,7915,False
1,10195,False
2,20442,False
0,8091,False
0,7735,False
2,4949,False
2,983,False
1,9008,True
2,2846,False
2,16765,False
2,3087,False
1,10597,False
1,18091,False
2,8101,False
1,559,False
2,14850,False
2,7749,False
2,21188,False
2,6317,False
2,13488,False
2,6943,False
2,7126,False
2,16555,False
2,4090,True
2,6580,False
2,3172,False
0,19284,False
2,11638,False
2,15546,False
2,21249,False
2,20920,False
0,3234,False
2,8033,False
2,14693,False
2,5155,False
1,17045,True
2,12600,False
1,5373,False
0,19663,True
2,3160,False
2,2870,False
2,1030,False
2,16064,False
2,20767,False
0,10256,False
2,23094,False
2,12589,False
1,16401,False
2,17876,False
2,789,False
1,11217,False
1,13863,True
1,8188,False
0,3457,True
0,957,True
1,18566,False
0,13581,False
2,2428,False
2,8028,False
2,7261,False
2,22034,True
2,18155,False
0,18806,False
2,18694,False
1,16241,True
1,12721,True
2,6436,False
2,9283,False
2,19060,False
0,22723,False
2,5364,False
2,13652,False
2,10342,False
0,1175,False
1,551,False
2,7581,False
1,22238,True
1,19265,False
2,8146,False
2,17193,False
1,21453,True
2,5779,False
2,6300,False
2,22402,False
0,20857,False
2,10078,False
2,4002,False
2,9088,False
2,4981,False
0,14774,True
2,21795,False
2,15752,False
1,6552,False
2,14541,False
2,16054,False
2,15677,False
2,19478,False
1,4468,False
2,1251,False
1,20661,True
0,14329,False
1,15735,True
1,12062,False
1,15423,False
0,19181,False
2,14790,False
2,5222,False
2,13291,False
2,7728,False
1,22430,False
0,15900,False
2,20619,False
2,2293,False
2,2638,False
2,14118,False
1,12736,True
2,894,False
2,7821,False
2,5754,False
1,11158,False
1,6939,True
1,5058,False
